0,0.04737652726030137231862812999033574071606706160623541701054937773995981884455384322052989444866829622694040232122363814332268255387596819704201142079623175991386079428078841465206797698126982096104058660465545165824964355375083203746085003776670040640380007192484125311934253830326649768719310402269235255184398207026857598266202182244973189240622799697236504642862926484932318397060887190150305383177407300180231439772930179634891552941455758865340526053637842603611895098821880640421341352711377748312081435976970056649726229048194870895540646275849251318878064118791375164850179889888869517371472890170
1,0.02862252566114008321579766621326570898940607859922416171770462840954174996438447196670897407887855469099781299585195249813249014161163072983714805773451513278912949666903287069133948620718245208022806838445916889493098789719989614334345251335083074768807851930412091280511515085835265680240079362778336616672963863038620880866996027216186881474871341046771944622909100882333555472688473148490396050019409050868500517540669468062541736171332768547603336643354037077171812050382845193755082751071505735475049957260069459479050913763138067320611353153005235773981340324117722906013145743887928543772654825513
2,0.02181086290948906723466448752717906974708618979301664989086267094375198460021881804623508868050584075028902218215773676122560058699697625636879769192570317860624230173837115351512665485527182222669724214984179646144452109683116562989600827476363142865830686187141136510399412358640280574322622634556523737002685042979370455963858564873124884745807730192099301255424579548831221964285122787807710504846129952117819400535373285223451695810441919612777415626464152090549822304561609427599446413588524271709722631978500809013962105052712937521127260827551897165136921446164084311687205871279020174154154422684
3,0.01827870593549420970733116936403996819311369653550102975560430482991824486134611670975026861135152582045683185709397671816543039479297420664962048714743950089139132361652181430111162173991447205080519320287921414975245883016913881504047367920230189544406435363669324130840107481306292618732712652036064120232332356951593730493928022936185139087420526484495262772880278135334720949499265731983865095316829842180625670210094742053940916601479763986050006617076941293328002814127200305256544577599442901204630453162393152126175011436482643175576425545731729257864169403928376624149283568014704311693409788051
4,0.01603801858237535553318090312503806379920429350436960776150403918395075954481249739650392539383965631330068757333326176091822775860229131490169248141436141059877700915699541517141755699705782814584550512160028731043142928260541959301820134453384103517962013373813061869227487999985701733651129283585814636646047342613722004144749891033726016141569279968004626504871925247345841361415035190893139037534399056865937923828385881420335613122155220631756797800874804997412612785945666801869140314521794182424835475273529378442041057374612653913133730666769332850904934491538083040917273728402433794115895100193
5,0.01446123327077112841700658828429052508609228866379262090653702545417563294734360870949145537922863231779897935427627788729148441858058610429888287251353796524470890699703799610929467580399972804769095385748407390249033085420253214305189160537404102042483089289515340020034393028368339377204506401434067198743297959045161020228235017797702048561115703975603113829869140123147206400585731349950076312047032911983871539943208534752921375214261786037081201548268073178349115827103877594193723946895987382207413366252519857585322541285327350900114242345347422824577280362420288392370972407772335273967252046267
6,0.01331058389686412333840410141349671524074160753277966628888220764723534325897742983839836564098847394661249022281985020470009865487686215055930633388785093631695946793646804487645413102505334959763165575685131345049594379531708825189955090402911199613148173633745966887854436872161923165331845709753947704605522960893714461115133589693896474275371285630031822838305612453168864375354062597164464355414069920591267820081738952378156359287380098638883083299368993825669362400420065868706976359791128300682916584711728753573546239753658322352709031006819984402770951528005443511821893474234840913263233546124
7,0.01244341404845120103880287312020607396937493229822582952945169667452331178966293585601771871632698000629782525196564233522284032985556538402106280193753399659410178754714727441516932826854555335369944061409580937778878036582465311960582947262958722897170706737589464347447796237165070098707448984640759978011484961766299686226191368011303293809273356723555847358659499638218702362077176280996063501175324486481824943654814298325704796388089179157760228559270118437080297139002028797084634099760650242457057389137841331794099524957850333160952043476001896266460214239390785777652072173402828094728454470780
8,0.01175642278831529565543150059114786431006432169110975978230433409868249404935313008804653497265990651760738340558679013414679526507623433980909793574668460060450742719562208751263200911169540934483633287216714008837757339503491453481416307580303346450429130304251967442848987378505369807041750966579283022719251287906390154051874709580107400128565752378671407883483000286105699202131733963066710831158343523438519799034641458717121609579140145589691605046209400820352578239318259715036730520815991852823736351491187840044046988944634325516753879608502114712515405525849319966991867551832793317849275047972
9,0.01118281436584060895290455931070836228592663763432179851412523486921273418403733602556512189389972380624146793768044641515305253051332118054634697273909936763953702667461998122814343241719580898762843835925667869137579982612062154774041297158289979873252556952474696414320932530600497068906926651487337805105235696892004842367695488623880848948175864366765923167688187921528407448975134989202688054558594031987368679441103515849412923096205240624129237233853166287153993085910226658313927914239659716197197844756423037116828293067914062671436108947013075590371464880644599636451492949684190270334666581388
