0,0.04680689775878804769373225092016752069864877367139958977838686696744113045604362990178448867545789731987961732631715286532696801771391785165163161128346002408387300280977743154613572490469465078628778232059987193703329913184985031786685684459017590537746602323275599564878562048447041787734325356232505890863132633480256706320725984698968639613599025026657682289834658867018966053546428620996219913104733318499895054393149059755473871378007157139203201537824278108650509264855160192556757125071566606053473169026506396096656709412790685203037928175749308721725736673476301420569959429753479540078005083971
1,0.02866296185642013714115990747006538646649981344450527913243942541781260618673875208609413865787279491389815014438795133093637242732889905032201830960081201631810939213171502078314711782294130946503540704830661015953742941997417731480942540753433635012945988725175486428995421480982906948699299163981795179473448836336740938888446464029088597144571195010920863338358422306997453366880051348637944594225444278417140609366443228112628889962701934534769891649907225639046698446172536009143527718936728802959506986760638380595378113406532878374379966447421698036387374243843481260416919467027966770091234274448
2,0.02183896444089354487661668780932231272630577285468072314080783028724835676769719208808234163341109003306539118880945654839981203128064912406047880648854473170374825236801096903304482486260727389155372133192931888850915693108863987588824193043945313903621749997627529465763328363195395349655004166696334034717024103370847661667461629806479105213138187792218658725711479205432570310062515360351215295564291237297559064028331047655969840195497902568800262739600456577729891291656629433074037307427774987607591221379940003806548490196124763252891866942301135518477932999792888572049847254093697454184627129636
3,0.01827653339140296078331471798115526259463260000428696436295119499679413353685094842159797794389434802560823187584295986524956783739831698678335237268031305128599798010490298036737611842116248759662920527677339167397242449728789445474332369409415603042319748105235680370119037749656549030081826074323497621237441043485826615632301037283112868014633390715196192890063767053039330396345068515729012328866151689486841165638748723968129075342664031561548954776142323431749870148535493239456462501072363727781323524337916198654374043973453656376402131620263181444667490067855875270795959390272553092248447633732
4,0.01607179812527494195465509870820023199345637983625979472375522205523501528547744973661726353053342649896365813866385573511986088823110505072721515400812238691586297888840459833079904087952099836378697592757041459692750815847592957607726828490091886947589833912588693507849505394855552167581615432862829149393681470298894739965785564851282421723824244931319077521170529593587803405645154001208024007951246852105205045401673956821233789177468233826746561417626672711793373717315153918452452341583133124542951018997388546153126863543243684491292075330730693986729583449023663809896508895335841658429880938194
5,0.01454017643816214775879010087547597066797355667334085725675482612641528509707126770659963933804640924506120671099403282564697744545410763998902615334563614465179003604945433803698512668607701648408027113906265022069519664733121839710053572533604719917755177923747364307403240858736049971955173450712728244019990565467381911602161116692980781390095837080139898819685258597026389880194469891267032175869444549644889695704758749496429196682742085840479916040483814602883037664049886181834348893649114669347910378523310170121801387423932448408755746595656803074437677110643081913023085293929687899188348993052
6,0.01339899668504540344943212210718535295449953698743339463838284670570650027762590154073115219758377644164401913682140825682608435294530339265294156220833348807961471607918834962562181118700682865696350450771337794879045635101387778942209466914594704489793164636277793169936839783742977630397291970049148600361542533631073419141390359395702882775133708926173277932984265386085001078305005586121865514562842792890107548781069639441377583866478572586647184454342757629569586963350163131931916912828891084729079300524517807432129709155283259743045734636333167010657854246235516771791123633475750814649346975275
7,0.01250845959868397423513027827090253965682236709161937462148308629946064016989123065286328896910943502810559937289856482104776770731491641472607170274467735874041817589625517916313068969782535459801183110638396633318502701935445016486131932970937457680724919254284667545863642353457247253648350103818875510825831087899515220517591656643046498638470913117237670171661856045992544452659909498728674142396058423501406287360034123075438579064655318565364089743379185724674982640262691459814493975302598742789781524801692659674072355513071093820340554107176846461587488210699311931168601454445430224583703486402
8,0.01179008069455917830848470562800697562176095870286549383879753746216405699233160627570690392370085643107428041362215888857984094830829095530684101525426184524736098899876996024841124928306752956337289848848624140183704580217962112780123402608579144658023069585906672010324173021450288692778739835573306684776519800837581934805698417401634424438224345209710404970804370911642260709636007836577059448716966790891726829394113238769671339986197610933473863590635133325080518375222728563251646013610139563392416661406629654164284552362638657788251442495780942397900792887870523195577268765434048144699246751045
9,0.01119593955356525697412765594848077467053813719116600651162377715548608919272870285763362750273632530242198317935044631334360673861336559620980403346648538021003485981059772972707586488399669235984662401393139810139234455973167002857665769204315454645543819530275098747758885679736180888307483464818265597129551182223933200398860383730495748559973244835670819309567721189212767501512354039932764754756387384344518793215332434095955062919467059279694142761550668218332954616918921808958277268802795877731966947278696936949127489140638201713561033556830849987945625801704147109311173973298647164485636633584
10,0.01069492154089553867553447289628444489462422494408117994337222387704108906911384150063104133450324318337096971196190651196526684431921178776068481190730342760299502254278023726939364272077440968003349086191908464396920456804799013666835764268258010708214504464467735669799921764515915082463608444784225748163681256532676630562784779843714553639908897425165590024084733123168742879826865604052605827674171004382606262328952644227046887736181991152041750632178973371600347658042689772005666709974485858380601452012970931132051844780282250794887396058332198847651306736707370713777148928208278690663939473330
11,0.01026583550646601770858161087503817327409796642276597761274457046361908933362874456954606997403409700969982483041938802135182069954063546204417564956671848908546316699593001741552690009969262131338950838176786294930083502919003976507795915547529113042085292860514748487919623607143975849594484091446941171645335054891699360112086481737523043760051849893532318548795865295826814267824660743433181244379007932319548528015556471830690066958721074254411186603501329958571244120321173914629380040331987935795386809093910560611338039471717361654824769552944469246525585398984393814197587118157436628189423093570
12,0.009893687645605275844717975298008073394236906874928001103929100461098155883651758253786162285967020053145747557274632979755235947635983278211547025069977774758149591986337735596366456485237986378224918284834501250651175779857639614385127004998754101859531825352095755567133713535889552124118614151519269482664643058088828293495071978442882794585534537746224869640546596762804459476104058250220258697446701761381074420431783727876234035501154238097084215730081901936426898384730091066253530541450104337921446065474792627957211930407841803326116059975640156253012346304784244010977208112055756022159576427197
